p,ID,gamma,delta,items,w
0.85,16,0.4251522792361416,0.6641300089251059,2,0.5813194561259621
0.95,16,0.4251522792361416,0.6641300089251059,2,0.699003600647241
0.99,16,0.4251522792361416,0.6641300089251059,2,0.8240959549532859
0.01,16,0.4251522792361416,0.6641300089251059,2,0.086045620571535
0.05,16,0.4251522792361416,0.6641300089251059,2,0.1596127410536437
0.15,16,0.4251522792361416,0.6641300089251059,2,0.24108376845981136
0.25,16,0.4251522792361416,0.6641300089251059,2,0.29393370832380855
0.5,16,0.4251522792361416,0.6641300089251059,2,0.3990854112138032
0.75,16,0.4251522792361416,0.6641300089251059,2,0.5144460199873151
0.85,16,0.4251522792361416,0.6641300089251059,2,0.5813194561259621
0.95,16,0.4251522792361416,0.6641300089251059,2,0.699003600647241
0.99,16,0.4251522792361416,0.6641300089251059,2,0.8240959549532859
0.01,16,0.4251522792361416,0.6641300089251059,2,0.086045620571535
0.05,16,0.4251522792361416,0.6641300089251059,2,0.1596127410536437
0.15,16,0.4251522792361416,0.6641300089251059,2,0.24108376845981136
0.25,16,0.4251522792361416,0.6641300089251059,2,0.29393370832380855
0.5,16,0.4251522792361416,0.6641300089251059,2,0.3990854112138032
0.75,16,0.4251522792361416,0.6641300089251059,2,0.5144460199873151
0.85,16,0.4251522792361416,0.6641300089251059,2,0.5813194561259621
0.95,16,0.4251522792361416,0.6641300089251059,2,0.699003600647241
0.99,16,0.4251522792361416,0.6641300089251059,2,0.8240959549532859
0.01,16,0.4251522792361416,0.6641300089251059,2,0.086045620571535
0.05,16,0.4251522792361416,0.6641300089251059,2,0.1596127410536437
0.15,16,0.4251522792361416,0.6641300089251059,2,0.24108376845981136
0.25,16,0.4251522792361416,0.6641300089251059,2,0.29393370832380855
0.5,16,0.4251522792361416,0.6641300089251059,2,0.3990854112138032
0.75,16,0.4251522792361416,0.6641300089251059,2,0.5144460199873151
0.85,16,0.4251522792361416,0.6641300089251059,2,0.5813194561259621
0.95,16,0.4251522792361416,0.6641300089251059,2,0.699003600647241
0.99,16,0.4251522792361416,0.6641300089251059,2,0.8240959549532859
0.01,17,0.4251522792361416,0.7127564342800463,2,0.09176758311073187
0.05,17,0.4251522792361416,0.7127564342800463,2,0.1693205288373856
0.15,17,0.4251522792361416,0.7127564342800463,2,0.2542475867612456
0.25,17,0.4251522792361416,0.7127564342800463,2,0.30880904085674715
0.5,17,0.4251522792361416,0.7127564342800463,2,0.4161458220296525
0.75,17,0.4251522792361416,0.7127564342800463,2,0.53207140597741
0.85,17,0.4251522792361416,0.7127564342800463,2,0.5984123066305649
0.95,17,0.4251522792361416,0.7127564342800463,2,0.713658503489487
0.99,17,0.4251522792361416,0.7127564342800463,2,0.8341058189236902
0.01,17,0.4251522792361416,0.7127564342800463,2,0.09176758311073187
0.05,17,0.4251522792361416,0.7127564342800463,2,0.1693205288373856
0.15,17,0.4251522792361416,0.7127564342800463,2,0.2542475867612456
0.25,17,0.4251522792361416,0.7127564342800463,2,0.30880904085674715
0.5,17,0.4251522792361416,0.7127564342800463,2,0.4161458220296525
0.75,17,0.4251522792361416,0.7127564342800463,2,0.53207140597741
0.85,17,0.4251522792361416,0.7127564342800463,2,0.5984123066305649
0.95,17,0.4251522792361416,0.7127564342800463,2,0.713658503489487
0.99,17,0.4251522792361416,0.7127564342800463,2,0.8341058189236902
0.01,17,0.4251522792361416,0.7127564342800463,2,0.09176758311073187
0.05,17,0.4251522792361416,0.7127564342800463,2,0.1693205288373856
0.15,17,0.4251522792361416,0.7127564342800463,2,0.2542475867612456
0.25,17,0.4251522792361416,0.7127564342800463,2,0.30880904085674715
0.5,17,0.4251522792361416,0.7127564342800463,2,0.4161458220296525
0.75,17,0.4251522792361416,0.7127564342800463,2,0.53207140597741
0.85,17,0.4251522792361416,0.7127564342800463,2,0.5984123066305649
0.95,17,0.4251522792361416,0.7127564342800463,2,0.713658503489487
0.99,17,0.4251522792361416,0.7127564342800463,2,0.8341058189236902
0.01,17,0.4251522792361416,0.7127564342800463,2,0.09176758311073187
0.05,17,0.4251522792361416,0.7127564342800463,2,0.1693205288373856
0.15,17,0.4251522792361416,0.7127564342800463,2,0.2542475867612456
0.25,17,0.4251522792361416,0.7127564342800463,2,0.30880904085674715
0.5,17,0.4251522792361416,0.7127564342800463,2,0.4161458220296525
0.75,17,0.4251522792361416,0.7127564342800463,2,0.53207140597741
0.85,17,0.4251522792361416,0.7127564342800463,2,0.5984123066305649
0.95,17,0.4251522792361416,0.7127564342800463,2,0.713658503489487
0.99,17,0.4251522792361416,0.7127564342800463,2,0.8341058189236902
0.01,17,0.4251522792361416,0.7127564342800463,2,0.09176758311073187
0.05,17,0.4251522792361416,0.7127564342800463,2,0.1693205288373856
0.15,17,0.4251522792361416,0.7127564342800463,2,0.2542475867612456
0.25,17,0.4251522792361416,0.7127564342800463,2,0.30880904085674715
0.5,17,0.4251522792361416,0.7127564342800463,2,0.4161458220296525
0.75,17,0.4251522792361416,0.7127564342800463,2,0.53207140597741
0.85,17,0.4251522792361416,0.7127564342800463,2,0.5984123066305649
0.95,17,0.4251522792361416,0.7127564342800463,2,0.713658503489487
0.99,17,0.4251522792361416,0.7127564342800463,2,0.8341058189236902
0.01,17,0.4251522792361416,0.7127564342800463,2,0.09176758311073187
0.05,17,0.4251522792361416,0.7127564342800463,2,0.1693205288373856
0.15,17,0.4251522792361416,0.7127564342800463,2,0.2542475867612456
0.25,17,0.4251522792361416,0.7127564342800463,2,0.30880904085674715
0.5,17,0.4251522792361416,0.7127564342800463,2,0.4161458220296525
0.75,17,0.4251522792361416,0.7127564342800463,2,0.53207140597741
0.85,17,0.4251522792361416,0.7127564342800463,2,0.5984123066305649
0.95,17,0.4251522792361416,0.7127564342800463,2,0.713658503489487
0.99,17,0.4251522792361416,0.7127564342800463,2,0.8341058189236902
0.01,17,0.4251522792361416,0.7127564342800463,2,0.09176758311073187
0.05,17,0.4251522792361416,0.7127564342800463,2,0.1693205288373856
0.15,17,0.4251522792361416,0.7127564342800463,2,0.2542475867612456
0.25,17,0.4251522792361416,0.7127564342800463,2,0.30880904085674715
0.5,17,0.4251522792361416,0.7127564342800463,2,0.4161458220296525
0.75,17,0.4251522792361416,0.7127564342800463,2,0.53207140597741
0.85,17,0.4251522792361416,0.7127564342800463,2,0.5984123066305649
0.95,17,0.4251522792361416,0.7127564342800463,2,0.713658503489487
0.99,17,0.4251522792361416,0.7127564342800463,2,0.8341058189236902
0.01,17,0.4251522792361416,0.7127564342800463,2,0.09176758311073187
0.05,17,0.4251522792361416,0.7127564342800463,2,0.1693205288373856
0.15,17,0.4251522792361416,0.7127564342800463,2,0.2542475867612456
0.25,17,0.4251522792361416,0.7127564342800463,2,0.30880904085674715
0.5,17,0.4251522792361416,0.7127564342800463,2,0.4161458220296525
0.75,17,0.4251522792361416,0.7127564342800463,2,0.53207140597741
0.85,17,0.4251522792361416,0.7127564342800463,2,0.5984123066305649
0.95,17,0.4251522792361416,0.7127564342800463,2,0.713658503489487
0.99,17,0.4251522792361416,0.7127564342800463,2,0.8341058189236902
0.01,17,0.4251522792361416,0.7127564342800463,2,0.09176758311073187
0.05,17,0.4251522792361416,0.7127564342800463,2,0.1693205288373856
0.15,17,0.4251522792361416,0.7127564342800463,2,0.2542475867612456
0.25,17,0.4251522792361416,0.7127564342800463,2,0.30880904085674715
0.5,17,0.4251522792361416,0.7127564342800463,2,0.4161458220296525
0.75,17,0.4251522792361416,0.7127564342800463,2,0.53207140597741
0.85,17,0.4251522792361416,0.7127564342800463,2,0.5984123066305649
0.95,17,0.4251522792361416,0.7127564342800463,2,0.713658503489487
0.99,17,0.4251522792361416,0.7127564342800463,2,0.8341058189236902
0.01,17,0.4251522792361416,0.7127564342800463,2,0.09176758311073187
0.05,17,0.4251522792361416,0.7127564342800463,2,0.1693205288373856
0.15,17,0.4251522792361416,0.7127564342800463,2,0.2542475867612456
0.25,17,0.4251522792361416,0.7127564342800463,2,0.30880904085674715
0.5,17,0.4251522792361416,0.7127564342800463,2,0.4161458220296525
0.75,17,0.4251522792361416,0.7127564342800463,2,0.53207140597741
0.85,17,0.4251522792361416,0.7127564342800463,2,0.5984123066305649
0.95,17,0.4251522792361416,0.7127564342800463,2,0.713658503489487
0.99,17,0.4251522792361416,0.7127564342800463,2,0.8341058189236902
0.01,18,0.4251522792361416,0.7853728957855194,2,0.10018034707585767
0.05,18,0.4251522792361416,0.7853728957855194,2,0.1834072230227914
0.15,18,0.4251522792361416,0.7853728957855194,2,0.2730771013836959
0.25,18,0.4251522792361416,0.7853728957855194,2,0.3298918671900328
0.5,18,0.4251522792361416,0.7853728957855194,2,0.43989291964689264
0.75,18,0.4251522792361416,0.7853728957855194,2,0.5561325963385764
0.85,18,0.4251522792361416,0.7853728957855194,2,0.6214889688579912
0.95,18,0.4251522792361416,0.7853728957855194,2,0.7330667814727705
0.99,18,0.4251522792361416,0.7853728957855194,2,0.8470992735942013
0.01,18,0.4251522792361416,0.7853728957855194,2,0.10018034707585767
0.05,18,0.4251522792361416,0.7853728957855194,2,0.1834072230227914
0.15,18,0.4251522792361416,0.7853728957855194,2,0.2730771013836959
0.25,18,0.4251522792361416,0.7853728957855194,2,0.3298918671900328
0.5,18,0.4251522792361416,0.7853728957855194,2,0.43989291964689264
0.75,18,0.4251522792361416,0.7853728957855194,2,0.5561325963385764
0.85,18,0.4251522792361416,0.7853728957855194,2,0.6214889688579912
0.95,18,0.4251522792361416,0.7853728957855194,2,0.7330667814727705
0.99,18,0.4251522792361416,0.7853728957855194,2,0.8470992735942013
0.01,18,0.4251522792361416,0.7853728957855194,2,0.10018034707585767
0.05,18,0.4251522792361416,0.7853728957855194,2,0.1834072230227914
0.15,18,0.4251522792361416,0.7853728957855194,2,0.2730771013836959
0.25,18,0.4251522792361416,0.7853728957855194,2,0.3298918671900328
0.5,18,0.4251522792361416,0.7853728957855194,2,0.43989291964689264
0.75,18,0.4251522792361416,0.7853728957855194,2,0.5561325963385764
0.85,18,0.4251522792361416,0.7853728957855194,2,0.6214889688579912
0.95,18,0.4251522792361416,0.7853728957855194,2,0.7330667814727705
0.99,18,0.4251522792361416,0.7853728957855194,2,0.8470992735942013
0.01,18,0.4251522792361416,0.7853728957855194,2,0.10018034707585767
0.05,18,0.4251522792361416,0.7853728957855194,2,0.1834072230227914
0.15,18,0.4251522792361416,0.7853728957855194,2,0.2730771013836959
0.25,18,0.4251522792361416,0.7853728957855194,2,0.3298918671900328
0.5,18,0.4251522792361416,0.7853728957855194,2,0.43989291964689264
0.75,18,0.4251522792361416,0.7853728957855194,2,0.5561325963385764
0.85,18,0.4251522792361416,0.7853728957855194,2,0.6214889688579912
0.95,18,0.4251522792361416,0.7853728957855194,2,0.7330667814727705
0.99,18,0.4251522792361416,0.7853728957855194,2,0.8470992735942013
0.01,18,0.4251522792361416,0.7853728957855194,2,0.10018034707585767
0.05,18,0.4251522792361416,0.7853728957855194,2,0.1834072230227914
0.15,18,0.4251522792361416,0.7853728957855194,2,0.2730771013836959
0.25,18,0.4251522792361416,0.7853728957855194,2,0.3298918671900328
0.5,18,0.4251522792361416,0.7853728957855194,2,0.43989291964689264
0.75,18,0.4251522792361416,0.7853728957855194,2,0.5561325963385764
0.85,18,0.4251522792361416,0.7853728957855194,2,0.6214889688579912
0.95,18,0.4251522792361416,0.7853728957855194,2,0.7330667814727705
0.99,18,0.4251522792361416,0.7853728957855194,2,0.8470992735942013
0.01,18,0.4251522792361416,0.7853728957855194,2,0.10018034707585767
0.05,18,0.4251522792361416,0.7853728957855194,2,0.1834072230227914
0.15,18,0.4251522792361416,0.7853728957855194,2,0.2730771013836959
0.25,18,0.4251522792361416,0.7853728957855194,2,0.3298918671900328
0.5,18,0.4251522792361416,0.7853728957855194,2,0.43989291964689264
0.75,18,0.4251522792361416,0.7853728957855194,2,0.5561325963385764
0.85,18,0.4251522792361416,0.7853728957855194,2,0.6214889688579912
0.95,18,0.4251522792361416,0.7853728957855194,2,0.7330667814727705
0.99,18,0.4251522792361416,0.7853728957855194,2,0.8470992735942013
0.01,18,0.4251522792361416,0.7853728957855194,2,0.10018034707585767
0.05,18,0.4251522792361416,0.7853728957855194,2,0.1834072230227914
0.15,18,0.4251522792361416,0.7853728957855194,2,0.2730771013836959
0.25,18,0.4251522792361416,0.7853728957855194,2,0.3298918671900328
0.5,18,0.4251522792361416,0.7853728957855194,2,0.43989291964689264
0.75,18,0.4251522792361416,0.7853728957855194,2,0.5561325963385764
0.85,18,0.4251522792361416,0.7853728957855194,2,0.6214889688579912
0.95,18,0.4251522792361416,0.7853728957855194,2,0.7330667814727705
0.99,18,0.4251522792361416,0.7853728957855194,2,0.8470992735942013
0.01,18,0.4251522792361416,0.7853728957855194,2,0.10018034707585767
0.05,18,0.4251522792361416,0.7853728957855194,2,0.1834072230227914
0.15,18,0.4251522792361416,0.7853728957855194,2,0.2730771013836959
0.25,18,0.4251522792361416,0.7853728957855194,2,0.3298918671900328
0.5,18,0.4251522792361416,0.7853728957855194,2,0.43989291964689264
0.75,18,0.4251522792361416,0.7853728957855194,2,0.5561325963385764
0.85,18,0.4251522792361416,0.7853728957855194,2,0.6214889688579912
0.95,18,0.4251522792361416,0.7853728957855194,2,0.7330667814727705
0.99,18,0.4251522792361416,0.7853728957855194,2,0.8470992735942013
0.01,18,0.4251522792361416,0.7853728957855194,2,0.10018034707585767
0.05,18,0.4251522792361416,0.7853728957855194,2,0.1834072230227914
0.15,18,0.4251522792361416,0.7853728957855194,2,0.2730771013836959
0.25,18,0.4251522792361416,0.7853728957855194,2,0.3298918671900328
0.5,18,0.4251522792361416,0.7853728957855194,2,0.43989291964689264
0.75,18,0.4251522792361416,0.7853728957855194,2,0.5561325963385764
0.85,18,0.4251522792361416,0.7853728957855194,2,0.6214889688579912
0.95,18,0.4251522792361416,0.7853728957855194,2,0.7330667814727705
0.99,18,0.4251522792361416,0.7853728957855194,2,0.8470992735942013
0.01,18,0.4251522792361416,0.7853728957855194,2,0.10018034707585767
0.05,18,0.4251522792361416,0.7853728957855194,2,0.1834072230227914
0.15,18,0.4251522792361416,0.7853728957855194,2,0.2730771013836959
0.25,18,0.4251522792361416,0.7853728957855194,2,0.3298918671900328
0.5,18,0.4251522792361416,0.7853728957855194,2,0.43989291964689264
0.75,18,0.4251522792361416,0.7853728957855194,2,0.5561325963385764
0.85,18,0.4251522792361416,0.7853728957855194,2,0.6214889688579912
0.95,18,0.4251522792361416,0.7853728957855194,2,0.7330667814727705
0.99,18,0.4251522792361416,0.7853728957855194,2,0.8470992735942013
0.01,19,0.4251522792361416,0.8295420227322174,2,0.10522162819452736
0.05,19,0.4251522792361416,0.8295420227322174,2,0.19174419180517002
0.15,19,0.4251522792361416,0.8295420227322174,2,0.2840721573118381
0.25,19,0.4251522792361416,0.8295420227322174,2,0.3420979346174971
0.5,19,0.4251522792361416,0.8295420227322174,2,0.45341512379879023
0.75,19,0.4251522792361416,0.8295420227322174,2,0.5695942773069408
0.85,19,0.4251522792361416,0.8295420227322174,2,0.6342720197510708
0.95,19,0.4251522792361416,0.8295420227322174,2,0.7436360142061063
0.99,19,0.4251522792361416,0.8295420227322174,2,0.8540523090434466
0.01,19,0.4251522792361416,0.8295420227322174,2,0.10522162819452736
0.05,19,0.4251522792361416,0.8295420227322174,2,0.19174419180517002
0.15,19,0.4251522792361416,0.8295420227322174,2,0.2840721573118381
0.25,19,0.4251522792361416,0.8295420227322174,2,0.3420979346174971
0.5,19,0.4251522792361416,0.8295420227322174,2,0.45341512379879023
0.75,19,0.4251522792361416,0.8295420227322174,2,0.5695942773069408
0.85,19,0.4251522792361416,0.8295420227322174,2,0.6342720197510708
0.95,19,0.4251522792361416,0.8295420227322174,2,0.7436360142061063
0.99,19,0.4251522792361416,0.8295420227322174,2,0.8540523090434466
0.01,19,0.4251522792361416,0.8295420227322174,2,0.10522162819452736
0.05,19,0.4251522792361416,0.8295420227322174,2,0.19174419180517002
0.15,19,0.4251522792361416,0.8295420227322174,2,0.2840721573118381
0.25,19,0.4251522792361416,0.8295420227322174,2,0.3420979346174971
0.5,19,0.4251522792361416,0.8295420227322174,2,0.45341512379879023
0.75,19,0.4251522792361416,0.8295420227322174,2,0.5695942773069408
0.85,19,0.4251522792361416,0.8295420227322174,2,0.6342720197510708
0.95,19,0.4251522792361416,0.8295420227322174,2,0.7436360142061063
0.99,19,0.4251522792361416,0.8295420227322174,2,0.8540523090434466
0.01,19,0.4251522792361416,0.8295420227322174,2,0.10522162819452736
0.05,19,0.4251522792361416,0.8295420227322174,2,0.19174419180517002
0.15,19,0.4251522792361416,0.8295420227322174,2,0.2840721573118381
0.25,19,0.4251522792361416,0.8295420227322174,2,0.3420979346174971
0.5,19,0.4251522792361416,0.8295420227322174,2,0.45341512379879023
0.75,19,0.4251522792361416,0.8295420227322174,2,0.5695942773069408
0.85,19,0.4251522792361416,0.8295420227322174,2,0.6342720197510708
0.95,19,0.4251522792361416,0.8295420227322174,2,0.7436360142061063
0.99,19,0.4251522792361416,0.8295420227322174,2,0.8540523090434466
0.01,19,0.4251522792361416,0.8295420227322174,2,0.10522162819452736
0.05,19,0.4251522792361416,0.8295420227322174,2,0.19174419180517002
0.15,19,0.4251522792361416,0.8295420227322174,2,0.2840721573118381
0.25,19,0.4251522792361416,0.8295420227322174,2,0.3420979346174971
0.5,19,0.4251522792361416,0.8295420227322174,2,0.45341512379879023
0.75,19,0.4251522792361416,0.8295420227322174,2,0.5695942773069408
0.85,19,0.4251522792361416,0.8295420227322174,2,0.6342720197510708
0.95,19,0.4251522792361416,0.8295420227322174,2,0.7436360142061063
0.99,19,0.4251522792361416,0.8295420227322174,2,0.8540523090434466
0.01,19,0.4251522792361416,0.8295420227322174,2,0.10522162819452736
0.05,19,0.4251522792361416,0.8295420227322174,2,0.19174419180517002
0.15,19,0.4251522792361416,0.8295420227322174,2,0.2840721573118381
0.25,19,0.4251522792361416,0.8295420227322174,2,0.3420979346174971
0.5,19,0.4251522792361416,0.8295420227322174,2,0.45341512379879023
0.75,19,0.4251522792361416,0.8295420227322174,2,0.5695942773069408
0.85,19,0.4251522792361416,0.8295420227322174,2,0.6342720197510708
0.95,19,0.4251522792361416,0.8295420227322174,2,0.7436360142061063
0.99,19,0.4251522792361416,0.8295420227322174,2,0.8540523090434466
0.01,19,0.4251522792361416,0.8295420227322174,2,0.10522162819452736
0.05,19,0.4251522792361416,0.8295420227322174,2,0.19174419180517002
0.15,19,0.4251522792361416,0.8295420227322174,2,0.2840721573118381
0.25,19,0.4251522792361416,0.8295420227322174,2,0.3420979346174971
0.5,19,0.4251522792361416,0.8295420227322174,2,0.45341512379879023
0.75,19,0.4251522792361416,0.8295420227322174,2,0.5695942773069408
0.85,19,0.4251522792361416,0.8295420227322174,2,0.6342720197510708
