ID,item,probability,gamma_true,delta_true,gamma_obs,delta_obs,w_prob
20,1,0.51,0.24,0.77,0.5305209338156057,0.8419572917584672,0.46237070447122697
20,1,0.53,0.24,0.77,0.5909312850323263,0.6530076167243022,0.4121294060474137
20,1,0.55,0.24,0.77,0.3751358662079325,0.3304360897932975,0.26268429810896304
20,1,0.5700000000000001,0.24,0.77,0.47742135577035194,-0.011422617261515,-0.013240908061464732
20,1,0.59,0.24,0.77,0.38355116300193093,0.2534397118596429,0.2256515512634631
20,1,0.61,0.24,0.77,0.260062251408134,0.5587264756268828,0.38561881242680374
20,1,0.63,0.24,0.77,0.5306221256511116,-0.020616425114377168,-0.028112626892807226
20,1,0.65,0.24,0.77,0.41854417807746297,0.450575818592636,0.36862184706887374
20,1,0.67,0.24,0.77,0.4363162066210348,0.32715520784495916,0.30824691149705463
20,1,0.6900000000000001,0.24,0.77,0.3427607399246057,0.2510132477189668,0.24824392378721846
20,1,0.7100000000000001,0.24,0.77,0.40441954539712116,0.3747202891933923,0.3499032255968528
20,1,0.73,0.24,0.77,0.4155346050084642,0.41145545040897913,0.383491553536946
20,1,0.75,0.24,0.77,0.2599849255171487,0.7389241602899402,0.49576576271502937
20,1,0.77,0.24,0.77,0.46016368889256787,0.8616557003265874,0.6003974523319616
20,1,0.79,0.24,0.77,0.3738885318490679,0.1759893989092089,0.22409550768796976
20,1,0.81,0.24,0.77,0.25834798633642597,0.6541275701993072,0.4875411604693006
20,1,0.8300000000000001,0.24,0.77,0.28082910826683055,0.05546887794851535,0.0796843955546181
20,1,0.85,0.24,0.77,0.3671541284498873,0.41821805669528367,0.44154690489192305
20,1,0.87,0.24,0.77,0.21885641029785063,-0.18588442369010827,-0.392350427024251
20,1,0.89,0.24,0.77,0.4229869733453217,0.5020221088995384,0.5486568114684024
20,1,0.91,0.24,0.77,0.4397956241636054,0.5990915869511331,0.6236772196808439
20,1,0.93,0.24,0.77,0.3803849130807855,5.154316802201131e-4,0.001376865132606836
20,1,0.9500000000000001,0.24,0.77,0.31327363864165203,0.6075142898637542,0.6044485126061422
20,1,0.97,0.24,0.77,0.2402987288702297,0.5809154537247347,0.5725229074381274
20,1,0.99,0.24,0.77,0.42637060419041944,-0.010924097659439858,-0.08400330307832946
21,1,0.01,0.24,0.77,0.287751322681002,0.8911402197619307,0.19193196364431822
21,1,0.03,0.24,0.77,0.3507271267411543,0.97287723575859,0.2232789342065904
21,1,0.05,0.24,0.77,0.42196970295826636,1.551529167783757,0.3093365024927756
21,1,0.06999999999999999,0.24,0.77,0.27049371951084283,1.4026567189977686,0.41064124806873764
21,1,0.09,0.24,0.77,0.2688112554983293,1.5023666441162769,0.4464834095162549
21,1,0.11,0.24,0.77,0.47594029087148954,1.1381290689721952,0.2961535442862547
21,1,0.13,0.24,0.77,0.1722317804984023,1.492680097401889,0.5182837726540799
21,1,0.15000000000000002,0.24,0.77,0.3555295962706266,0.9458170735454229,0.33795783459621204
21,1,0.17,0.24,0.77,0.25722340299947877,0.8019175525478237,0.34782580114441747
21,1,0.19,0.24,0.77,0.2994622451632485,0.9083039470468262,0.3704237121788355
21,1,0.21000000000000002,0.24,0.77,0.22915816450183668,1.832688502601627,0.5749720598362068
21,1,0.23,0.24,0.77,0.33634053078043646,0.8914468070096029,0.3725451348169615
21,1,0.25,0.24,0.77,0.2011917340078168,1.8560173109274989,0.5980631226718762
21,1,0.27,0.24,0.77,0.38810102767712734,1.534363750915186,0.5105238847872451
21,1,0.29000000000000004,0.24,0.77,0.23800086627242434,1.3031801926284914,0.5129234710216796
21,1,0.31,0.24,0.77,0.23889450364971027,1.1360444248196713,0.48410743600976824
21,1,0.33,0.24,0.77,0.4712778557203079,1.1644459932691942,0.454747541251442
21,1,0.35000000000000003,0.24,0.77,0.19256031559065107,0.9248787764765755,0.4508356278824294
21,1,0.37,0.24,0.77,0.16564219932903473,0.6465152305622737,0.37184354351633553
21,1,0.39,0.24,0.77,0.4049579436949277,0.6966476758769136,0.3675787516113756
21,1,0.41000000000000003,0.24,0.77,0.4692857251254348,1.4662113117060307,0.5527722201563694
21,1,0.43,0.24,0.77,0.44987285507041275,0.8699581903746909,0.4338629936806683
21,1,0.45,0.24,0.77,0.2971658429527587,0.8776350581865694,0.45260350918224956
21,1,0.47000000000000003,0.24,0.77,0.4239023446304342,1.7780834660668954,0.6282243166826346
21,1,0.49,0.24,0.77,0.29780148423660624,1.4179593898512317,0.5835357612207578
21,1,0.51,0.24,0.77,0.2068184750332919,1.4048477957674936,0.5861816969975053
21,1,0.53,0.24,0.77,0.32719011059956205,1.3166264984011158,0.5779546939661839
21,1,0.55,0.24,0.77,0.3419708224616035,0.39244673575824074,0.29593498178007493
21,1,0.5700000000000001,0.24,0.77,0.43048915638846885,1.4408727943750175,0.6193011216257407
21,1,0.59,0.24,0.77,0.1951928636834968,1.2452930558892694,0.572097565417063
21,1,0.61,0.24,0.77,0.46132122200154035,1.2685969121512064,0.6092750897970671
21,1,0.63,0.24,0.77,0.3361723076539947,0.8539484759824747,0.5052578398997063
21,1,0.65,0.24,0.77,0.32023386737599924,1.0892953646050523,0.570469842602884
21,1,0.67,0.24,0.77,0.27773641262073323,1.1371797119014655,0.5806007559754235
21,1,0.6900000000000001,0.24,0.77,0.28387128661850114,0.7703415586609323,0.49155320752992115
21,1,0.7100000000000001,0.24,0.77,0.45213541838134097,1.3689537177082731,0.672360685630501
21,1,0.73,0.24,0.77,0.2114195233594497,1.1743739233889912,0.5917048931374488
21,1,0.75,0.24,0.77,0.3080173107862457,1.019466334146737,0.5884765058287686
21,1,0.77,0.24,0.77,0.4994744745642512,0.9983955456004238,0.6460942741342105
21,1,0.79,0.24,0.77,0.36063819860150115,0.8734664946749746,0.5848057377028838
21,1,0.81,0.24,0.77,0.40593247245513053,1.0167602760008358,0.646851383307205
21,1,0.8300000000000001,0.24,0.77,0.35179782222033523,0.8963047294539839,0.6102457646656819
21,1,0.85,0.24,0.77,0.2764409026431768,1.2632280794971975,0.6711045667976911
21,1,0.87,0.24,0.77,0.38796006108444464,0.8696176124641226,0.645151534830213
21,1,0.89,0.24,0.77,0.3296570666296138,0.7683273220362804,0.6048435676670215
21,1,0.91,0.24,0.77,0.21363008232714611,1.132133915198335,0.6498468962571947
21,1,0.93,0.24,0.77,0.26814521088715565,1.247879323234467,0.7140332386175656
21,1,0.9500000000000001,0.24,0.77,0.13359210112328437,0.3812491838691464,0.3610180379482712
21,1,0.97,0.24,0.77,0.11667465303348656,0.4320206176139957,0.39324092001575484
21,1,0.99,0.24,0.77,0.24923289580765928,1.3238561453491093,0.8062466612846808
22,1,0.01,0.24,0.77,0.29364860734967757,0.34111404052831723,0.08129437138295853
22,1,0.03,0.24,0.77,0.5117402965949658,0.2763169980370323,0.044571456835031435
22,1,0.05,0.24,0.77,0.38094289195054326,0.7136295837192428,0.18861200383294638
22,1,0.06999999999999999,0.24,0.77,0.6415221280731014,0.3228830032086585,0.05787329645779215
22,1,0.09,0.24,0.77,0.4913457204761954,0.46846359901144513,0.1306650292175482
22,1,0.11,0.24,0.77,0.4477872343731527,0.3512905184658356,0.12106866818857857
22,1,0.13,0.24,0.77,0.4713946634411607,0.3515730539492318,0.12548978989322543
22,1,0.15000000000000002,0.24,0.77,0.4626955590092941,0.4391826570744548,0.16445708147884658
22,1,0.17,0.24,0.77,0.40500958068836723,0.587079382717822,0.23599035698076748
22,1,0.19,0.24,0.77,0.27032333394467956,0.6245818797245793,0.29678714460383293
22,1,0.21000000000000002,0.24,0.77,0.41275348961600933,0.33831001533852634,0.16373994227361088
22,1,0.23,0.24,0.77,0.5212074721203956,0.36731515316530056,0.1636501757645751
22,1,0.25,0.24,0.77,0.422138592713892,0.5168691133925176,0.24531964638612583
22,1,0.27,0.24,0.77,0.5446595060515969,0.23447775453089126,0.12003220805747876
22,1,0.29000000000000004,0.24,0.77,0.3529423052220565,0.6112020720177014,0.30824294546690983
22,1,0.31,0.24,0.77,0.5514253206588429,0.6211127468372026,0.28547802469609895
22,1,0.33,0.24,0.77,0.5477199726446685,0.4195378363580929,0.22157894137867915
22,1,0.35000000000000003,0.24,0.77,0.217685002454302,0.407409502157752,0.26256253616306563
22,1,0.37,0.24,0.77,0.5215684289769279,0.5115573486758298,0.27931075318083914
22,1,0.39,0.24,0.77,0.5660329474705449,0.5345583809800233,0.29327978889114864
22,1,0.41000000000000003,0.24,0.77,0.31171981916981106,0.48500034707971856,0.3021541545345243
22,1,0.43,0.24,0.77,0.5607988512733355,0.34706405453477945,0.22858687533744573
22,1,0.45,0.24,0.77,0.2602393810300815,0.2597218423694445,0.1977579637909679
22,1,0.47000000000000003,0.24,0.77,0.47773822073224115,0.6364755648812186,0.37537949291026307
22,1,0.49,0.24,0.77,0.4588148836262461,0.5540857861514709,0.35233508244388545
22,1,0.51,0.24,0.77,0.41308178768117565,0.21519417308713698,0.17950731254815788
22,1,0.53,0.24,0.77,0.644851489314757,0.012192215509851612,0.013003058194379313
22,1,0.55,0.24,0.77,0.44070075548750887,0.6873382148001037,0.42886263657132095
22,1,0.5700000000000001,0.24,0.77,0.2436473594585738,-0.2653744648845706,-0.3971137113935553
22,1,0.59,0.24,0.77,0.4194803086168676,0.5740499912019369,0.40074486004700377
22,1,0.61,0.24,0.77,0.2769674486195576,0.06830077871046808,0.07176132655352961
22,1,0.63,0.24,0.77,0.45894880193267906,0.3941751230508363,0.3347676376141234
22,1,0.65,0.24,0.77,0.5023553520322138,0.5296391750366893,0.4195595730652023
22,1,0.67,0.24,0.77,0.559321325694005,0.5569286704273256,0.4528368532269457
22,1,0.6900000000000001,0.24,0.77,0.4054319199970121,0.5174899082132491,0.4171773878148158
22,1,0.7100000000000001,0.24,0.77,0.49102438674276483,0.5507260240797762,0.4608646074315047
22,1,0.73,0.24,0.77,0.5740409196553589,0.06749243322909987,0.10671101725463508
22,1,0.75,0.24,0.77,0.49155704253608185,0.2802894964077403,0.3247775541696769
22,1,0.77,0.24,0.77,0.3523682032147051,0.25731135035813424,0.2825803543764795
22,1,0.79,0.24,0.77,0.48990468840857543,0.4798775699027795,0.4787285725066144
22,1,0.81,0.24,0.77,0.3227773576351093,0.2612538929815629,0.29437444927199957
22,1,0.8300000000000001,0.24,0.77,0.538271249598476,-0.030647919532077073,-0.07753574592898972
22,1,0.85,0.24,0.77,0.5030485390900672,0.3740251651214999,0.4723174196347106
22,1,0.87,0.24,0.77,0.45768206065830014,0.011551418226392551,0.026833284422105242
22,1,0.89,0.24,0.77,0.49156644944806877,0.2652155504409428,0.4256860224413234
22,1,0.91,0.24,0.77,0.44519151678051977,0.4017598379995181,0.5294931864409188
22,1,0.93,0.24,0.77,0.40933343286101553,0.6811712685250247,0.6625943216081976
22,1,0.9500000000000001,0.24,0.77,0.4813638361454453,0.2547719690958463,0.5124874201092968
22,1,0.97,0.24,0.77,0.4654006940462378,0.6375918824949073,0.7627329843664686
22,1,0.99,0.24,0.77,0.5117401967101809,0.4999071380524523,0.8399928145372568
23,1,0.01,0.24,0.77,0.07871004776760307,0.5076909413240865,0.26123403216032237
23,1,0.03,0.24,0.77,0.3037887634147047,0.7622088435076064,0.20956749508726835
23,1,0.05,0.24,0.77,0.037367385395394026,0.7097844154730844,0.38869049978774667
23,1,0.06999999999999999,0.24,0.77,0.25170515703282986,0.6780610804759739,0.26122699755451073
23,1,0.09,0.24,0.77,0.20153972210722876,0.6352936256436781,0.2849665896918267
23,1,0.11,0.24,0.77,0.1296244832529355,0.4341351691570633,0.2487274883754189
23,1,0.13,0.24,0.77,0.028282348904201338,0.8859874561666862,0.4564069465458604
23,1,0.15000000000000002,0.24,0.77,0.21864110304421838,0.7055796263505321,0.3256358011185223
23,1,0.17,0.24,0.77,0.07393799202942447,0.609429959690336,0.35149611247080514
23,1,0.19,0.24,0.77,0.2584655901733549,0.7919742851178103,0.35251462589991706
23,1,0.21000000000000002,0.24,0.77,0.13426695190015636,0.6206027371703445,0.3418731767038086
23,1,0.23,0.24,0.77,0.18381093159898762,1.0316919806010008,0.452419247745486
23,1,0.25,0.24,0.77,0.2836744989742118,0.26014697349674515,0.16000957771714594
23,1,0.27,0.24,0.77,0.15978171690572585,0.48053727847997313,0.29074408346779684
23,1,0.29000000000000004,0.24,0.77,0.14043585902778094,0.543632434493857,0.32404897570695074
23,1,0.31,0.24,0.77,0.1525873436220258,0.6945281695747691,0.38069233977901534
23,1,0.33,0.24,0.77,0.37473599413063713,0.5064699614116426,0.27975591010366385
23,1,0.35000000000000003,0.24,0.77,0.1240463808443652,0.7239215449382367,0.40134553735560735
23,1,0.37,0.24,0.77,0.11698950423963708,0.6720867206775193,0.3870732033938368
23,1,0.39,0.24,0.77,0.3438408495643729,0.3357165521109589,0.2235161308985447
23,1,0.41000000000000003,0.24,0.77,0.22835176358767645,0.9146501340890977,0.4570248497812736
23,1,0.43,0.24,0.77,0.2176738310246293,0.4492122150164266,0.2970027705134756
23,1,0.45,0.24,0.77,0.24031151318577615,0.21756244732081326,0.17171903056041313
23,1,0.47000000000000003,0.24,0.77,0.21007168666341158,0.4749593997846655,0.3165299715893258
23,1,0.49,0.24,0.77,0.3274283767267836,0.6865708732539694,0.4039232131466581
23,1,0.51,0.24,0.77,0.2370494989696188,0.6904971392093054,0.41075135060427465
23,1,0.53,0.24,0.77,0.23662970139754314,0.8571694053872061,0.46861880372540193
23,1,0.55,0.24,0.77,0.07134804884878032,0.5357702067640271,0.3521202284615388
23,1,0.5700000000000001,0.24,0.77,0.1883335912647983,0.9034494818627556,0.48788910813757064
23,1,0.59,0.24,0.77,0.3716460100103587,0.7256340263490845,0.45377160212332956
23,1,0.61,0.24,0.77,0.12238902989825615,0.7389473349642637,0.4383693721944784
23,1,0.63,0.24,0.77,0.167629126972582,1.2494177813916525,0.5773471822715559
23,1,0.65,0.24,0.77,0.09297533642870359,0.5357394118476689,0.3620328061242409
23,1,0.67,0.24,0.77,0.3645240077671393,0.7055345622845678,0.47735323983222655
23,1,0.6900000000000001,0.24,0.77,0.12796253083489573,0.8040961446655945,0.4711193972591399
23,1,0.7100000000000001,0.24,0.77,0.2661523684513418,0.24766712174147415,0.23914711754508625
23,1,0.73,0.24,0.77,0.12617566610601944,0.5723651276559263,0.39353404988552543
23,1,0.75,0.24,0.77,-0.00955661529756785,0.062083283365115816,0.057879085157621836
23,1,0.77,0.24,0.77,0.1621412596791988,0.548820065478437,0.4003354632310251
23,1,0.79,0.24,0.77,0.25268661699236405,0.6256602892625034,0.46651101215575286
23,1,0.81,0.24,0.77,0.17844919072775628,1.0192808749078432,0.5690191659112913
23,1,0.8300000000000001,0.24,0.77,0.39402214301508104,0.7852730353669385,0.5946081402648339
23,1,0.85,0.24,0.77,0.06628376576465725,1.0567004102053479,0.5424294927678146
23,1,0.87,0.24,0.77,0.07006190917471898,0.7413322121676675,0.45856483847931184
23,1,0.89,0.24,0.77,0.29860585518523064,0.49730879268505457,0.4814493688697206
23,1,0.91,0.24,0.77,0.38803738345789685,0.8006084134136991,0.6627098046985965
23,1,0.93,0.24,0.77,-0.0012792101328718275,1.070802272136569,0.5162690636731837
23,1,0.9500000000000001,0.24,0.77,0.26727066031755226,0.48094001154143695,0.5137338988126183
23,1,0.97,0.24,0.77,0.14058007412661758,0.23581379448249462,0.27767123543416306
23,1,0.99,0.24,0.77,0.12471656650017908,0.8907025647344086,0.6123836352534567
24,1,0.01,0.24,0.77,0.04249409966667465,1.0145235976661915,0.4549112351155061
24,1,0.03,0.24,0.77,0.11536078493131745,0.6119355646170308,0.2906696902183336
24,1,0.05,0.24,0.77,0.10683996526214262,1.167547172373647,0.46016494350798115
24,1,0.06999999999999999,0.24,0.77,0.15513554268913157,0.42585904460235685,0.22184715260789706
24,1,0.09,0.24,0.77,0.12972704403813784,0.8560084806204513,0.38802634059005164
24,1,0.11,0.24,0.77,0.07989680888261802,1.0588772775560402,0.4725689790462774
24,1,0.13,0.24,0.77,-0.025534085219730634,0.8913668303299127,0.48339111617800706
24,1,0.15000000000000002,0.24,0.77,-0.03383213108549124,1.2392917436301014,0.5678845375147494
24,1,0.17,0.24,0.77,0.12545667648866346,0.7844671958005185,0.3913411963033781
24,1,0.19,0.24,0.77,0.23688265950254245,0.8126412513585598,0.36564454040601463
24,1,0.21000000000000002,0.24,0.77,0.1859691216326226,0.6809981873100942,0.3473765763803672
24,1,0.23,0.24,0.77,0.047807264401882515,0.6424349623911771,0.37748056930660523
24,1,0.25,0.24,0.77,-0.002268098966743612,1.0223032098522593,0.50613716476709
24,1,0.27,0.24,0.77,0.15383214553113736,0.8457776126892648,0.4205529855549515
24,1,0.29000000000000004,0.24,0.77,-0.024915126854404,0.9401907288652712,0.4901602919999809
24,1,0.31,0.24,0.77,0.15001878989099257,0.1732128019216398,0.13316412107668113
24,1,0.33,0.24,0.77,0.01679470919176268,0.23618749061308686,0.1892297096131688
24,1,0.35000000000000003,0.24,0.77,0.12763798666953546,0.6456506913301576,0.3736687756426285
24,1,0.37,0.24,0.77,0.11875053106867749,1.2431419240807795,0.5385336771470103
24,1,0.39,0.24,0.77,0.11213092666024263,0.8469542666756644,0.4461432195400129
24,1,0.41000000000000003,0.24,0.77,0.1854556236828404,0.7050537926951282,0.3972394904952738
24,1,0.43,0.24,0.77,0.15247347211204415,1.2451951078768801,0.5439655113681288
24,1,0.45,0.24,0.77,0.24565619865409113,1.2171238496062036,0.5367323466697298
24,1,0.47000000000000003,0.24,0.77,0.10443793168633286,0.5078188319713635,0.3339934444165669
24,1,0.49,0.24,0.77,0.14037300425457222,0.653603627900825,0.39391863765002555
24,1,0.51,0.24,0.77,0.09588898575556837,0.7420634243896316,0.42690634564059593
24,1,0.53,0.24,0.77,0.10702220754071294,0.9889651647158558,0.5004404845767497
24,1,0.55,0.24,0.77,0.16674359036811984,0.6105450101194063,0.3869994149054191
24,1,0.5700000000000001,0.24,0.77,0.23080562645867297,1.208453957211496,0.563257877563461
24,1,0.59,0.24,0.77,0.224394537349229,0.9649934967924217,0.5115074489994218
24,1,0.61,0.24,0.77,0.250995568782735,1.1284681138608916,0.5580210541837488
24,1,0.63,0.24,0.77,0.04551774131259259,1.1231792095678248,0.535039607261801
24,1,0.65,0.24,0.77,-0.06378985157039749,0.7053921106750565,0.4040808878416917
24,1,0.67,0.24,0.77,0.1943588319202012,1.3174367063545638,0.6018860762059106
24,1,0.6900000000000001,0.24,0.77,0.011348354860504506,0.7502557014576225,0.4308801279092702
24,1,0.7100000000000001,0.24,0.77,-0.04176994665627343,0.8670959042405455,0.4551196603794199
24,1,0.73,0.24,0.77,0.23504263506385092,0.5041518424249155,0.38909948394818167
24,1,0.75,0.24,0.77,0.2769005029035133,0.4427838492354917,0.3750839957945822
24,1,0.77,0.24,0.77,0.1587003803371332,1.0058650736321444,0.5492417160983741
24,1,0.79,0.24,0.77,-0.047666571681173886,0.46837257086904566,0.3054144011366376
24,1,0.81,0.24,0.77,-0.02421155028827307,1.370833594461192,0.5696227190283174
24,1,0.8300000000000001,0.24,0.77,0.004401722714017897,0.9103749370520294,0.4782838568106848
24,1,0.85,0.24,0.77,0.24154190160100955,0.6724835281197582,0.5055500660688138
24,1,0.87,0.24,0.77,0.04267198762692402,1.1727984114412962,0.559839422132712
24,1,0.89,0.24,0.77,-0.03671627620329135,0.7668658690659883,0.41527332501924485
24,1,0.91,0.24,0.77,0.08403905006128179,1.2498255949673949,0.6028704303374851
24,1,0.93,0.24,0.77,0.12935877399314544,1.4379212270623825,0.6677019181296343
24,1,0.9500000000000001,0.24,0.77,0.210212492208865,0.7087584144410527,0.5682506277018952
24,1,0.97,0.24,0.77,0.07193460304225871,0.5379650712218369,0.40856280156019414
24,1,0.99,0.24,0.77,0.32433609565387833,0.6918393472828281,0.7543524147451451
25,1,0.01,0.24,0.77,0.4617085832426803,0.7009548977566522,0.07749223826815832
25,1,0.03,0.24,0.77,0.483469833038772,1.0204439101528908,0.1597148696239539
25,1,0.05,0.24,0.77,0.567552459795831,0.3967290579988979,0.06942050046779112
25,1,0.06999999999999999,0.24,0.77,0.2931208042539775,1.1782273840545603,0.3556714469226921
25,1,0.09,0.24,0.77,0.428994519578704,1.062044581338241,0.28245005746181717
25,1,0.11,0.24,0.77,0.3284060263803229,1.118016450414962,0.3600710256709465
25,1,0.13,0.24,0.77,0.6564382241003401,1.208150011219375,0.2575442505604814
25,1,0.15000000000000002,0.24,0.77,0.4176111698456315,0.7642730665155889,0.27027675116441563
25,1,0.17,0.24,0.77,0.3217787992666851,0.49017455060269416,0.22737117179459723
25,1,0.19,0.24,0.77,0.48872334308937376,0.12130147538770086,0.05635228515809952
25,1,0.21000000000000002,0.24,0.77,0.21192400328304406,0.9708127364269419,0.4230158412191679
